סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
18,ניצני סיני,1280,231,150,0,150,13,0,5,0,0,0,0,0,0,0,11,0,6,0,0,0,35,0,4,19,3,0,0,0,0,0,0,0,48,1,1,0,0,0,0,0,2,0,2,0
10,ניצני עוז,851,765,565,3,562,38,2,2,1,1,1,0,0,0,0,83,0,2,0,0,0,93,0,5,158,14,0,0,0,0,1,0,1,142,1,2,0,0,0,0,0,2,0,13,0
17,ניצנים,359,445,355,0,355,71,0,1,1,0,1,0,0,0,0,11,0,3,0,0,0,64,0,9,17,27,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,4,0,0,0
19,ניר אליהו,808,425,316,2,314,82,2,3,0,0,0,0,0,0,0,9,0,0,0,0,0,43,0,6,13,41,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,6,0,0,0
17,ניר בנים,553,604,460,1,459,62,0,1,3,0,2,0,0,0,0,11,0,0,0,0,0,106,0,5,40,34,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,1,0,0,0
13,ניר גלים,720,664,524,2,522,9,2,75,7,0,0,0,0,0,0,185,0,0,0,0,0,42,0,2,158,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,27,0
5,ניר דוד תל עמל,256,641,461,4,457,54,1,4,0,0,0,0,0,0,0,6,0,1,0,0,0,50,0,8,9,106,1,0,0,0,0,0,0,206,0,2,0,0,0,1,0,7,0,1,0
17,ניר חן,11,445,299,0,299,19,0,3,2,0,0,0,1,0,0,35,0,2,0,0,0,76,0,4,75,14,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,0,0,3,0
5,ניר יפה,165,461,334,1,333,12,1,0,0,0,0,1,0,0,0,37,0,3,0,0,0,82,0,4,104,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,1,0,21,0
18,ניר יצחק,402,561,367,4,363,51,1,2,0,0,4,0,0,0,0,0,0,2,0,0,0,49,0,3,8,137,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,2,0,1,0
17,ניר ישראל,699,616,465,1,464,20,2,6,1,0,0,0,0,0,0,30,0,1,0,0,0,109,0,4,106,21,0,0,0,0,0,0,0,153,0,2,0,0,0,0,0,2,1,6,0
18,ניר משה,2047,436,302,1,301,17,2,2,1,1,1,0,0,0,0,22,1,3,0,0,0,59,0,4,68,8,0,0,0,0,0,0,1,91,0,1,0,0,0,0,0,5,0,14,0
18,ניר עוז,69,329,241,2,239,29,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,6,13,67,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2,0
17,ניר עם,348,460,316,0,316,44,1,3,1,0,0,0,0,0,0,23,0,4,0,0,0,90,0,10,36,16,0,0,0,0,1,0,0,83,0,0,0,0,0,0,0,0,0,4,0
9,ניר עציון,769,431,308,0,308,5,1,44,3,0,1,0,0,0,0,117,0,0,0,1,0,44,0,4,49,4,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,3,0,7,0
18,ניר עקיבא,2048,467,327,1,326,16,0,8,2,0,0,0,0,0,0,65,0,0,0,0,0,46,0,6,80,9,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,37,0
12,ניר צבי,331,893,676,1,675,72,1,6,1,1,1,0,0,0,0,21,0,2,0,0,0,118,0,8,73,50,0,0,0,0,1,0,0,310,1,2,0,0,0,0,0,3,0,4,0
18,נירים,602,416,292,0,292,40,1,0,0,1,0,0,0,0,0,18,0,2,0,0,0,34,0,10,20,67,0,0,0,0,0,0,0,95,0,0,0,1,0,0,0,3,0,0,0
19,נירית,1236,882,642,3,639,66,4,3,1,0,3,0,0,0,0,16,1,4,0,0,0,122,0,8,54,52,0,0,0,0,0,0,1,295,0,1,0,0,0,0,0,6,0,2,0
2,נס הרים,825,884,642,2,640,35,4,11,7,0,3,0,0,0,1,97,0,0,0,0,0,165,0,10,199,18,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,0,27,0
6,נס עמים,1143,256,209,0,209,13,1,1,0,0,6,0,0,0,0,10,0,2,0,0,0,37,0,4,35,7,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,3,0,0,0
13,נס ציונה,7200,34763,25969,118,25851,1590,82,170,127,4,45,0,1,0,1,1929,9,112,0,1,0,4191,0,703,6106,1004,1,4,1,3,5,0,12,8606,11,43,0,3,2,6,9,102,4,959,5
10,נעורים,186,158,62,1,61,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,8,7,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0
12,נעלה,3787,1637,1223,6,1217,14,16,12,3,0,0,0,0,0,0,258,0,10,0,0,1,110,0,70,455,6,0,0,0,0,0,1,1,225,0,3,0,0,0,0,1,7,0,22,2
2,נעמה,3713,171,110,0,110,3,1,1,1,0,0,0,0,0,0,15,0,0,0,0,0,22,0,1,35,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0
12,נען,158,1351,992,1,991,269,2,2,1,1,3,0,0,0,0,23,0,1,0,0,0,129,0,22,43,101,1,0,0,0,0,0,1,385,0,1,0,0,0,0,0,5,0,1,0
18,נצאצרה שבט,1041,345,140,0,140,0,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
13,נצר חזני,1372,295,254,0,254,0,0,16,10,0,0,0,0,0,0,154,0,0,0,0,0,5,0,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0
12,נצר סרני,435,661,542,1,541,181,1,3,0,0,1,0,0,0,0,5,0,1,0,0,0,68,0,12,11,31,0,0,0,0,0,0,0,213,0,0,0,0,0,1,0,7,0,6,0
5,נצרת,7300,59519,28739,277,28462,148,9,11,14,7457,12897,1,2,3,5,26,6,4,16,4,7,78,7,14,665,470,2,6,2,12,5,3,6094,344,2,26,46,8,5,5,6,22,0,25,5
8,נשר,2500,19644,12212,100,12112,326,48,58,48,26,28,0,1,0,0,903,3,56,0,0,2,1346,0,1511,3775,196,0,5,1,2,5,0,15,2954,6,21,5,4,0,6,6,43,9,702,1
2,נתיב הגדוד,3555,225,137,1,136,40,0,0,0,0,1,0,0,0,0,22,0,1,0,0,0,22,0,1,24,1,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2,נתיב הלה,693,501,370,0,370,82,2,4,0,0,0,0,0,0,0,7,0,1,1,0,0,52,0,9,9,49,0,0,0,0,0,0,1,141,0,0,0,1,0,0,0,11,0,0,0
17,נתיב העשרה,1242,742,572,1,571,30,0,8,1,1,0,0,0,0,0,49,0,5,0,0,0,131,0,3,127,16,0,0,0,0,1,0,1,185,0,1,0,2,0,0,0,2,0,8,0
6,נתיב השיירה,792,419,309,0,309,17,0,3,1,0,0,0,0,0,0,17,0,2,0,0,0,87,0,1,98,4,0,0,0,0,0,0,0,61,0,2,0,0,0,0,0,0,0,16,0
18,נתיבות,246,28166,21279,94,21185,56,22,138,1281,5,4,0,0,0,0,3334,1,25,0,0,1,366,3,609,5836,29,1,4,0,1,4,0,3,398,3,23,1,3,0,2,0,19,4,9003,6
10,נתניה,7400,195220,113787,743,113044,2020,323,1181,3163,21,46,9,5,5,6,12871,24,390,3,8,12,9552,15,7505,40143,1193,22,43,10,30,23,8,45,19747,31,269,13,46,7,36,36,334,27,13767,55
20,סאגור,525,3223,1717,13,1704,208,0,802,2,0,12,0,0,0,0,50,0,0,0,0,0,121,0,22,323,40,0,0,0,0,0,0,16,95,0,0,0,1,0,0,0,0,0,11,1
3,סאסא,578,414,289,0,289,57,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,31,0,6,7,98,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,1,0,1,0
11,סביון,587,3985,2685,4,2681,145,9,24,14,1,8,0,0,0,0,112,0,3,0,0,0,387,0,100,503,192,0,0,0,0,0,0,6,1142,2,0,0,1,0,0,0,7,1,24,0
17,סגולה,2046,446,352,2,350,28,0,1,2,0,0,0,1,0,0,23,0,1,0,0,0,82,0,3,81,8,0,0,0,0,0,0,0,105,0,1,0,0,0,0,1,5,0,8,0
20,סואעד חמרייה,942,173,56,2,54,1,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
5,סולם,526,2136,1137,8,1129,4,0,0,1,244,265,0,0,0,0,2,1,0,0,0,0,13,0,3,8,52,1,1,1,0,0,0,511,14,0,2,1,1,1,0,0,0,0,2,1
18,סוסיה,3756,780,596,0,596,0,1,46,4,0,0,0,0,0,0,479,0,0,0,0,0,6,0,0,46,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,5,0
18,סופה,1238,189,107,1,106,5,2,1,1,0,0,0,0,0,0,12,0,0,0,0,0,24,0,5,7,9,0,0,0,0,0,0,0,37,1,1,1,0,0,0,0,0,0,0,0
20,סחנין,7500,23207,15877,123,15754,31,0,1,5,4772,6073,1,2,2,4,6,2,2,1,2,1,16,3,6,53,78,0,0,0,3,1,1,4578,55,1,4,11,2,3,3,0,5,0,21,5
18,סייד שבט,1170,970,324,3,321,1,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,281,1,0,0,1,0,0,0,0,0,0,0,0
20,סלמה,1245,2445,1323,9,1314,5,0,1,1,78,129,1,0,0,0,0,0,0,0,2,1,11,2,0,54,3,0,0,0,1,0,0,1015,6,0,0,0,0,0,1,0,0,0,3,0
19,סלעית,3567,824,659,4,655,70,4,9,1,0,0,0,0,0,0,22,0,4,0,0,0,94,0,18,61,23,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,9,0,0,0
18,סמר,1156,239,126,0,126,13,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,6,0,0,2,55,0,1,0,0,0,0,0,35,0,1,0,0,0,0,0,7,0,0,0
18,סנסנה,3777,385,292,0,292,0,0,75,0,0,0,0,0,0,0,150,0,0,0,0,0,19,0,1,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
18,סעד,419,636,471,3,468,16,2,76,1,0,0,0,0,0,0,142,0,1,0,1,0,92,0,5,64,9,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0,7,0
18,סעוה,1360,1096,548,10,538,1,0,1,0,9,36,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,468,5,0,0,1,0,0,0,1,3,0,1,2
6,סער,454,691,469,0,469,51,2,0,0,0,1,0,0,0,0,29,0,1,0,0,0,85,0,8,65,52,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,1,0
18,ספיר,1176,360,208,4,204,10,1,3,0,0,0,0,0,0,0,20,0,2,0,0,0,27,0,7,52,5,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,11,0,3,0
12,סתריה,610,800,606,2,604,65,0,8,1,0,1,0,0,0,1,24,1,1,0,0,0,95,0,20,83,48,0,0,0,0,0,0,0,239,0,1,0,0,0,0,0,7,0,9,0
3,עגר,4501,1844,555,8,547,37,0,2,0,2,17,1,0,0,0,2,0,1,0,0,1,133,0,40,47,32,0,0,1,0,1,1,80,63,0,0,0,5,0,1,4,1,2,71,2
6,עבדון,892,528,402,0,402,3,0,1,2,0,0,0,0,0,0,101,0,0,0,0,0,42,0,1,176,1,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,60,0
6,עברון,376,700,520,2,518,87,1,0,0,0,1,0,1,0,0,9,0,6,0,0,0,70,0,12,22,109,0,0,0,2,0,0,0,188,0,1,0,1,0,0,0,5,0,3,0
2,עגור,794,327,247,2,245,4,0,0,8,0,0,0,0,0,0,49,0,0,0,0,0,6,0,1,126,7,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,34,0
20,עדי,1199,1506,1107,4,1103,64,2,13,2,0,1,0,0,0,0,48,0,5,0,0,0,222,0,38,193,21,0,0,0,0,0,0,0,474,0,3,0,1,0,0,2,7,0,7,0
19,עדנים,2035,293,220,0,220,15,3,2,0,0,1,0,0,0,0,10,0,0,0,0,0,39,0,4,26,12,0,0,0,0,0,0,1,99,0,0,0,0,1,0,0,2,0,0,5
17,עוזה,826,342,267,1,266,1,0,3,11,0,0,0,0,0,0,43,0,0,0,0,0,2,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,0
5,עוזייר,528,2223,1090,10,1080,5,0,0,0,337,236,0,0,0,1,0,0,0,0,0,0,4,0,0,2,6,0,0,0,0,0,0,479,6,0,0,1,0,0,1,2,0,0,0,0
10,עולש,737,787,580,1,579,40,2,7,1,0,1,0,0,0,0,27,1,2,0,0,0,102,0,4,99,19,0,0,0,1,0,0,0,250,1,1,0,0,0,0,0,13,0,8,0
18,עומר,666,6642,4588,10,4578,249,17,61,16,19,12,0,0,0,1,430,0,10,0,1,1,807,0,110,1176,270,0,4,0,1,0,0,14,1316,1,3,0,0,0,2,0,15,0,41,1
9,עופר,810,402,307,0,307,31,1,8,3,0,3,0,0,0,0,33,0,2,0,0,0,64,0,5,59,25,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,1,0,2,0
2,עופרה,3617,2027,1482,4,1478,4,7,140,4,0,0,0,0,0,0,1020,0,3,0,0,0,16,0,6,242,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,6,0,20,0
17,עוצם,32,463,385,2,383,1,0,3,6,0,0,0,0,0,0,41,0,1,0,0,0,9,0,1,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,180,0
18,עוקבי בנו עוקבה,957,353,175,1,174,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0
17,עזר,1149,609,467,1,466,22,2,4,2,0,0,0,0,0,0,39,0,3,0,0,0,86,0,7,147,9,0,0,0,0,0,0,0,107,0,1,0,0,0,0,0,2,0,35,0
10,עזריאל,837,618,492,1,491,1,1,13,2,0,0,0,0,0,0,101,0,2,0,0,0,36,0,1,271,1,0,0,0,0,0,0,0,21,0,1,1,0,0,0,0,0,0,39,0
12,עזריה,711,809,686,1,685,7,1,1,2,0,0,0,0,0,0,88,0,2,0,0,1,84,0,6,384,2,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,78,0
17,עזריקם,817,992,777,0,777,11,4,1,6,0,0,0,0,0,0,103,0,1,0,0,0,69,0,5,447,0,0,2,0,0,0,0,1,64,0,3,0,0,0,0,0,1,0,59,0
18,עטאוונה שבט,969,116,34,0,34,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2,עטרת,3658,327,264,0,264,0,0,17,1,0,0,0,0,0,0,216,0,0,1,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
18,עידן,1175,340,199,2,197,17,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,72,0,1,21,14,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,3,0,0,0
4,עיילבון,530,4294,2768,9,2759,40,0,6,3,505,1101,0,0,0,0,5,0,0,0,0,1,97,0,7,139,310,0,2,0,1,1,0,343,170,2,0,2,2,0,0,2,3,0,17,0
13,עיינות,156,146,46,0,46,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13,0,0,8,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0
5,עילוט,511,5705,2647,35,2612,13,1,0,0,621,944,1,0,0,0,5,1,0,1,0,0,48,32,1,37,8,2,0,0,1,1,1,834,2,0,1,8,0,1,0,0,1,0,44,3
9,עין איילה,687,788,562,0,562,62,0,9,1,0,2,0,0,0,0,14,0,2,0,0,0,93,0,13,58,37,0,0,0,0,0,0,2,255,0,0,0,0,0,0,0,12,0,2,0
20,עין אלאסד,546,685,328,2,326,4,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,57,0,133,38,54,1,0,0,0,1,0,5,18,0,0,0,0,0,0,1,0,0,0,0
4,עין גב,273,473,302,2,300,88,2,1,0,0,0,0,0,0,0,14,0,2,0,0,0,43,0,7,23,26,0,0,0,0,1,0,1,90,1,0,0,1,0,0,0,0,0,0,0
18,עין גדי,2042,478,283,0,283,61,2,1,0,1,4,0,0,0,0,4,0,0,0,0,0,38,0,4,20,34,0,0,0,0,1,0,1,104,0,1,0,0,0,0,0,5,0,2,0
5,עין דור,436,927,572,2,570,66,2,3,1,0,1,0,0,0,0,22,0,4,0,0,1,79,0,15,32,99,0,1,0,0,0,0,0,233,1,0,0,0,0,0,0,10,0,0,0
18,עין הבשור,1240,759,528,1,527,34,3,9,1,0,1,0,0,0,0,34,1,0,0,0,0,83,0,9,81,34,0,0,0,0,0,0,1,224,0,0,0,0,0,0,0,8,0,4,0
9,עין הוד,74,518,334,1,333,42,1,2,1,0,4,0,0,0,0,6,0,0,0,0,0,34,0,8,10,86,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,12,0,2,0
10,עין החורש,167,720,545,1,544,130,2,2,0,0,2,0,0,0,0,4,0,0,0,0,0,64,0,8,4,131,0,0,0,0,0,0,3,192,0,0,0,0,0,1,0,1,0,0,0
6,עין המפרץ,289,733,539,2,537,78,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,67,0,5,14,164,0,0,0,0,2,0,2,189,0,0,0,1,0,0,0,5,0,2,0
5,עין הנציב,383,438,313,0,313,7,1,80,2,0,1,0,0,0,0,81,0,0,0,0,0,63,0,2,42,3,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,5,0,2,0
5,עין העמק,367,627,497,0,497,5,0,1,1,0,0,0,0,0,0,91,0,0,0,0,0,54,0,6,249,11,0,0,0,0,1,0,0,46,0,1,0,0,0,0,0,2,0,29,0
5,עין השופט,270,909,535,1,534,116,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,64,0,25,9,141,0,0,0,0,0,0,0,167,1,1,1,0,0,0,0,1,0,1,0
18,עין השלושה,676,299,175,1,174,22,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,19,0,5,13,7,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,2,0,2,0
10,עין ורד,157,1157,878,1,877,99,1,5,4,2,4,0,0,0,0,13,1,2,0,0,0,157,0,20,62,60,0,0,0,1,0,0,3,436,0,0,0,0,0,0,0,4,0,3,0
3,עין זיוון,4503,336,231,1,230,19,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,39,0,12,21,14,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,5,0,0,0
9,עין חוד,1320,206,109,0,109,0,0,0,0,47,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0
5,עין חרוד איחוד,89,506,365,2,363,73,0,2,1,1,0,0,0,0,0,13,0,1,0,0,0,64,0,7,11,23,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,1,0,1,0
5,עין חרוד מאוחד,82,694,473,1,472,100,0,5,3,0,0,0,0,0,0,10,0,1,0,0,0,102,0,10,27,33,0,0,0,1,0,0,0,179,0,0,0,0,0,0,0,1,0,0,0
18,עין יהב,806,618,425,2,423,54,3,9,0,1,2,0,1,0,0,7,1,0,0,0,0,111,0,4,29,29,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,3,1,0,0
6,עין יעקב,813,776,611,2,609,18,2,6,2,0,1,0,0,0,0,186,1,2,0,0,0,53,0,10,212,11,0,0,0,0,0,0,0,62,1,1,0,0,0,0,0,8,0,33,0
9,עין כרמל,426,543,405,0,405,81,0,4,0,1,0,0,0,0,0,9,0,3,0,0,0,66,0,11,15,36,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,1,0,1,0
5,עין מאהל,532,9688,5044,43,5001,5,0,0,4,1439,1751,2,1,0,1,3,0,1,0,3,0,7,0,11,24,16,0,0,0,2,0,1,1674,5,2,3,5,1,2,2,0,3,1,32,0
2,עין נקובא,521,1866,1103,7,1096,7,0,0,2,108,655,0,0,0,0,1,0,0,0,0,0,3,0,0,51,2,0,1,0,0,0,0,251,10,0,0,0,1,0,2,0,1,0,0,1
9,עין עירון,223,423,320,0,320,45,0,0,2,0,2,0,0,0,0,6,0,2,0,0,0,46,0,3,24,31,0,0,0,0,0,0,3,149,0,0,0,1,0,0,0,6,0,0,0
17,עין צורים,622,470,382,1,381,13,2,76,6,0,0,0,0,0,0,100,0,2,0,0,0,79,0,3,54,5,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,3,1
3,עין קנייא,4502,207,31,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,7,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0
2,עין ראפה,514,723,382,5,377,5,0,0,0,161,61,0,0,0,0,2,0,0,0,0,0,1,0,0,6,9,0,0,0,0,0,0,123,4,0,0,2,0,0,0,0,0,0,1,2
9,עין שמר,139,646,461,0,461,71,0,0,0,0,3,0,0,0,0,12,0,3,0,1,0,41,0,6,13,135,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,3,0,2,0
10,עין שריד,880,1112,842,8,834,44,1,5,12,0,1,0,0,0,1,86,0,1,0,0,0,116,0,19,215,40,0,0,0,0,0,0,2,260,0,1,0,0,0,0,0,4,0,26,0
18,עין תמר,1251,158,98,0,98,4,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,24,0,2,23,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
11,עינת,871,600,479,1,478,108,0,1,1,0,0,0,0,0,0,12,0,1,0,0,0,92,0,3,40,64,0,0,0,0,1,0,0,147,0,0,0,0,0,0,0,8,0,0,0
6,עכו,7600,43269,25480,243,25237,232,34,117,69,1858,2773,2,1,1,32,2517,9,46,3,3,1,1002,6,1869,8288,184,1,13,2,6,7,1,2032,1721,12,38,13,10,4,5,4,30,10,2265,16
18,עלומים,1146,347,249,3,246,3,0,71,1,0,0,0,0,0,0,56,0,0,0,0,0,37,0,0,52,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0
2,עלי,3765,2318,1690,4,1686,5,2,59,12,0,0,0,0,0,0,1270,0,3,0,0,0,8,0,13,261,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,3,0,33,0
19,עלי זהב,3727,2056,1718,1,1717,4,7,233,11,0,0,0,0,0,0,981,0,1,0,0,0,49,0,11,349,2,0,0,0,0,1,0,0,25,0,1,0,0,0,0,0,7,0,35,0
3,עלמה,688,595,461,3,458,1,0,0,3,0,0,0,0,0,0,123,0,0,0,0,0,2,0,0,238,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,75,0
2,עלמון,3715,1037,779,8,771,16,6,13,0,0,1,0,0,0,0,141,0,3,0,0,0,80,0,31,371,2,0,1,0,0,0,0,0,85,0,2,0,0,0,0,0,4,0,15,0
3,עמוקה,1212,156,104,0,104,14,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,13,0,3,11,22,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,2,0,0,0
2,עמיחי,3824,100,86,0,86,0,0,1,1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,עמינדב,779,652,467,4,463,30,0,5,1,0,3,0,0,0,0,65,0,0,0,0,0,64,0,6,149,33,0,0,0,0,0,0,0,89,1,1,0,0,0,0,0,1,0,15,0
3,עמיעד,385,473,283,1,282,44,4,3,0,0,2,0,0,0,0,4,0,0,0,0,0,57,0,4,19,34,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,4,0,1,0
18,עמיעוז,318,223,163,0,163,1,0,0,1,0,0,0,0,0,0,12,0,2,0,0,0,21,0,3,72,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,28,0
9,עמיקם,773,548,394,0,394,36,1,1,1,0,2,0,0,0,0,12,1,3,0,0,0,66,0,4,61,45,0,0,0,0,0,0,1,154,0,1,0,1,0,0,0,2,0,2,0
3,עמיר,319,532,375,0,375,71,1,1,0,1,3,0,0,0,0,4,0,0,0,0,0,56,0,12,18,94,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,3,0,1,0
19,עמנואל,3660,2567,1946,14,1932,1,1,2,662,0,0,0,0,0,0,390,0,1,0,0,0,1,0,1,62,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,803,0
6,עמקה,708,610,456,4,452,6,0,9,18,0,0,0,0,0,0,102,0,1,0,0,0,38,0,0,216,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,42,0
10,ענב,3712,560,459,0,459,0,0,25,2,0,0,0,0,0,0,290,0,0,0,0,0,5,0,1,87,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,44,0
8,עספיא,534,9560,4947,54,4893,138,1,19,1,547,373,4,0,1,0,14,4,3,2,2,1,1573,0,857,164,416,1,2,1,5,1,0,275,433,1,9,4,7,2,0,21,8,1,2,0
5,עפולה,7700,45870,29022,220,28802,444,93,177,1696,31,36,1,1,2,2,3543,2,89,3,1,1,2018,3,2239,12240,181,2,33,3,6,8,1,15,3274,12,56,4,12,1,10,11,59,9,2475,8
20,עצמון שגב,917,1003,683,1,682,79,2,4,1,0,2,0,0,0,0,12,0,2,0,0,0,96,0,11,40,83,0,0,0,0,2,0,0,342,0,1,0,0,0,0,0,3,0,2,0
20,עראבה,531,18203,10352,63,10289,18,0,0,3,2637,4508,1,1,0,0,5,0,1,1,1,0,8,4,4,26,39,0,1,1,2,1,0,2977,11,0,1,18,3,0,4,2,1,1,6,3
6,עראמשה,1246,1086,505,2,503,24,0,0,0,30,163,1,0,0,0,2,0,0,0,0,0,9,0,0,51,3,0,0,1,0,0,1,184,32,0,0,0,0,1,0,1,0,0,0,0
20,ערב אל נעים,1335,579,343,10,333,35,0,0,1,18,43,0,0,0,0,0,0,1,0,0,0,0,1,4,129,9,0,1,0,0,0,1,82,1,1,0,2,0,3,0,0,1,0,0,0
18,ערד,2560,21746,12406,87,12319,240,33,50,3796,21,35,1,0,0,0,925,1,33,1,0,8,558,4,1866,1953,148,2,10,0,3,2,1,89,2225,2,27,1,3,1,5,4,52,6,206,7
17,ערוגות,593,695,554,1,553,43,3,2,0,0,2,0,0,0,0,41,0,3,0,0,0,127,0,6,107,25,0,1,0,0,1,0,0,177,0,0,0,0,0,0,1,8,0,6,0
9,ערערה,637,14219,7458,65,7393,21,0,0,0,3331,1929,0,0,1,1,11,1,1,0,2,3,57,2,1,32,63,1,1,3,3,1,1,1859,23,0,2,13,1,0,3,2,5,0,17,2
18,ערערהבנגב,1192,9791,5599,32,5567,8,0,0,1,175,142,0,1,0,0,2,0,1,2,6,0,3,1,0,37,27,1,1,0,1,1,1,5127,7,0,3,1,1,3,5,0,2,1,5,1
13,עשרת,591,881,643,1,642,48,1,9,4,0,1,0,0,0,0,17,0,0,0,0,0,106,0,15,70,45,0,0,0,0,0,0,0,317,0,1,0,0,0,0,0,6,0,2,0
