סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
18,קודייראת אצאנעשבט,964,1350,385,4,381,5,0,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,0,1,0,0,1,0,1,
18,קוואעין שבט,972,489,118,1,117,0,0,93,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,
17,קוממיות,766,253,183,0,183,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
6,קורנית,1179,630,465,0,465,126,0,2,2,0,0,2,0,0,0,0,0,0,0,0,10,44,3,0,0,0,0,274,1,0,0,0,0,0,1,
18,קטורה,1052,438,225,0,225,83,0,10,0,0,0,6,0,0,0,0,0,0,0,0,13,13,0,0,0,1,0,98,0,0,0,0,0,0,1,
9,קיסריה,1167,4946,3201,5,3196,261,15,19,3,0,0,105,0,0,0,0,0,0,0,1,103,892,1,0,0,3,0,1760,0,0,2,0,0,0,31,
18,קלחים,414,365,301,0,301,59,1,1,0,0,0,14,0,0,0,0,0,0,0,0,3,106,0,0,0,1,0,96,0,0,0,0,0,0,20,
2,קליה,3601,318,222,0,222,12,1,1,0,0,0,14,0,0,0,0,0,0,0,0,17,49,0,0,0,0,0,127,1,0,0,0,0,0,0,
10,קלנסווה,638,14379,10437,46,10391,43,0,10245,0,0,0,8,0,0,15,0,0,1,1,0,2,21,2,1,2,2,3,29,1,1,1,2,4,2,5,
3,קלע,4024,220,142,1,141,14,1,0,0,0,0,3,0,0,0,0,0,0,0,0,10,38,0,0,0,0,0,74,0,0,0,0,0,0,1,
9,קציר,1243,2211,1496,2,1494,242,1,41,5,0,0,51,0,0,0,0,0,0,0,0,114,280,1,0,0,3,1,740,1,0,0,0,0,2,12,
18,קצר אסר,1347,1244,883,4,879,4,0,849,0,0,0,2,0,0,0,0,1,1,1,0,0,3,0,0,0,0,2,8,0,0,1,1,0,4,2,
3,קצרין,4100,6175,3523,25,3498,119,53,7,6,0,0,343,0,1,1,0,6,0,0,1,663,1370,2,2,0,42,0,746,0,1,2,0,6,4,123,
16,קרית אונו,2620,29021,21506,59,21447,2116,92,82,19,0,0,768,0,0,1,1,1,0,2,2,774,5636,11,5,0,51,2,11167,9,0,3,0,7,6,692,
2,קרית ארבע,3611,4726,3284,16,3268,19,206,0,1,0,0,1075,0,0,0,0,0,0,0,1,75,1474,2,0,0,233,1,39,1,0,0,0,0,10,131,
8,קרית אתא,6800,47351,31314,192,31122,831,749,28,18,4,0,1349,2,1,0,1,1,3,4,4,2763,15762,19,5,1,122,1,6746,4,0,16,4,8,8,2668,
8,קרית ביאליק,9500,34435,22028,146,21882,933,251,25,24,0,0,546,4,4,1,1,2,0,5,8,2282,8725,18,3,4,61,2,8225,10,1,8,4,4,5,726,
17,קרית גת,2630,42639,29040,273,28767,515,2173,11,15,0,0,1036,0,2,4,1,5,1,4,10,3430,13159,18,7,10,131,2,3792,5,3,8,8,8,5,4404,
8,קרית טבעון,2300,13692,9469,14,9455,1760,122,151,19,0,0,217,0,2,0,0,0,2,1,1,235,1684,29,0,1,17,0,5129,5,1,2,0,0,3,74,
8,קרית ים,9600,36535,21016,188,20828,513,156,12,22,2,0,456,1,3,2,2,6,5,5,10,4116,10029,14,6,4,69,4,4432,3,3,18,4,4,8,919,
2,קרית יערים,1137,3332,2577,18,2559,3,1795,0,1,0,0,58,0,0,0,0,0,0,0,0,3,140,1,0,0,16,0,10,0,0,0,0,1,1,530,
8,קרית מוצקין,8200,37981,24829,154,24675,1078,125,30,19,1,0,790,4,2,1,4,3,2,4,5,2745,9764,15,6,5,62,1,9199,7,6,5,2,3,12,775,
17,קרית מלאכי,1034,17219,11944,82,11862,193,1098,6,8,3,0,705,2,0,0,0,5,0,0,4,227,6040,3,2,2,201,4,1066,1,0,4,6,3,7,2272,
19,קרית נטפים,3746,420,362,1,361,0,5,0,1,0,0,170,0,0,0,0,0,0,0,0,1,151,0,0,0,15,0,3,0,0,0,0,0,0,15,
2,קרית ענבים,78,305,205,0,205,66,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,21,1,0,0,0,0,105,0,0,0,0,0,0,2,
13,קרית עקרון,469,8193,5904,40,5864,162,46,16,7,1,0,207,0,1,1,1,0,1,0,1,200,3505,5,1,2,36,2,909,0,0,4,0,4,4,748,
3,קרית שמונה,2800,18252,11200,69,11131,376,86,31,5,2,0,548,2,0,0,1,1,2,3,1,1093,6471,9,3,7,45,2,1378,4,2,3,0,0,4,1052,
19,קרני שומרון,3640,5496,4151,14,4137,37,89,2,5,0,0,1736,0,0,0,0,0,0,1,0,150,1634,2,0,0,107,0,217,1,0,0,0,1,2,153,
3,קשת,4006,427,310,2,308,1,17,0,0,0,0,208,0,0,0,0,0,0,0,0,0,55,0,0,0,6,0,2,0,0,0,0,0,1,18,
6,ראמה,543,6374,4065,48,4017,119,3,2619,0,0,0,2,0,0,5,1,0,1,1,0,317,230,2,0,0,3,1,645,0,2,4,0,1,0,61,
6,ראס אלעין,1334,271,183,3,180,9,0,121,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,44,0,0,0,0,0,0,0,
8,ראס עלי,990,406,286,2,284,0,0,276,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,
11,ראש העין,2640,43052,33310,94,33216,1325,740,43,13,1,0,1627,1,2,1,1,1,0,1,3,1081,13336,14,4,4,200,0,11658,4,1,1,0,4,4,3146,
3,ראש פינה,26,2405,1670,6,1664,258,22,28,4,0,0,83,0,0,0,0,0,0,0,1,49,456,6,0,0,10,0,710,2,0,1,0,0,1,33,
2,ראש צורים,3602,492,414,1,413,3,4,0,0,0,0,293,0,0,0,0,0,0,1,0,0,83,0,0,0,3,0,23,0,0,0,0,0,0,3,
13,ראשון לציון,8300,207038,138490,596,137894,6268,1166,190,121,2,0,4424,15,9,2,3,6,9,10,25,12502,55394,88,11,6,413,8,50944,30,16,30,7,16,28,6151,
19,רבבה,3795,1192,1024,1,1023,2,23,1,1,0,0,745,0,0,0,0,0,0,0,0,0,185,0,0,0,22,0,6,0,0,0,0,0,0,38,
17,רבדים,564,589,441,0,441,161,2,9,0,0,0,3,0,0,0,0,0,0,0,1,2,19,0,0,1,0,0,243,0,0,0,0,0,0,0,
18,רביבים,354,697,421,2,419,158,0,7,1,0,0,7,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,189,1,0,0,0,1,0,0,
6,רגבה,390,837,621,2,619,76,0,1,1,0,0,10,0,0,0,0,0,0,0,0,18,99,0,0,0,1,0,409,0,0,0,0,0,0,4,
9,רגבים,444,414,290,0,290,66,0,9,0,0,0,2,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,185,0,0,0,0,0,0,1,
18,רהט,1161,33987,22545,157,22388,881,10,20711,1,4,0,35,0,4,16,1,2,1,2,5,29,136,3,3,2,9,19,439,7,4,9,5,10,24,16,
17,רווחה,2051,419,350,2,348,2,5,0,0,0,0,17,0,0,0,0,0,0,0,0,1,235,0,0,0,3,0,14,0,0,0,0,0,0,71,
5,רוויה,2016,255,181,0,181,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,136,0,0,0,1,0,7,0,0,0,0,0,0,30,
17,רוחמה,362,502,354,2,352,103,2,0,0,0,0,2,0,0,0,1,0,0,0,0,10,19,0,0,0,0,0,215,0,0,0,0,0,0,0,
5,רומאנה,539,742,584,3,581,44,0,530,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,
5,רומת הייב,997,1368,651,3,648,148,0,373,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,0,0,0,3,85,1,0,0,0,0,1,17,
5,רועי,3619,131,86,0,86,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,43,0,0,0,0,0,0,0,
5,רחוב,854,328,246,0,246,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,10,0,0,0,0,0,0,21,
13,רחובות,8400,107289,74296,310,73986,4854,3283,257,71,1,0,4644,3,17,1,3,7,4,5,7,5204,25292,50,14,5,443,7,24095,14,8,13,12,7,21,5644,
19,רחלים,3822,312,277,0,277,0,3,0,0,0,0,218,0,0,0,0,0,0,0,0,0,46,1,0,0,7,0,2,0,0,0,0,0,0,0,
3,ריחאניה,540,920,554,7,547,94,0,84,0,0,0,8,0,0,0,0,0,0,0,0,21,13,1,0,0,0,0,324,0,0,0,1,0,0,1,
9,ריחן,3568,207,156,0,156,10,1,2,0,0,0,16,0,0,0,0,0,0,0,0,7,44,0,0,0,3,0,72,0,0,0,0,0,0,1,
5,ריינה,542,11436,7764,58,7706,61,3,7475,0,1,0,7,0,0,3,0,0,0,1,1,20,44,1,1,0,2,4,49,1,0,4,1,1,6,20,
2,רימונים,3565,509,366,2,364,5,5,0,0,0,0,27,0,0,0,0,0,0,0,0,24,252,0,0,0,1,0,43,0,0,0,0,0,0,7,
11,רינתיה,616,691,538,1,537,51,4,0,2,0,0,22,0,0,0,0,0,0,0,0,9,184,0,0,0,0,0,247,1,0,0,0,0,0,17,
8,רכסים,922,6334,5357,27,5330,16,2307,1,1,0,0,37,0,0,0,0,0,0,0,0,29,423,0,0,0,17,0,83,0,0,0,0,0,1,2415,
5,רםאון,1069,652,488,1,487,73,1,1,0,0,0,13,0,0,0,0,0,0,0,1,12,47,0,0,0,1,0,338,0,0,0,0,0,0,0,
4,רמות,4702,438,337,0,337,37,1,3,2,0,0,7,0,0,0,0,0,0,0,1,12,51,0,0,0,1,0,219,2,0,0,0,0,0,1,
19,רמות השבים,206,1169,890,1,889,119,7,5,1,0,0,25,0,0,0,0,0,0,0,0,20,94,0,0,0,1,0,614,0,0,0,0,0,0,3,
12,רמות מאיר,735,550,383,2,381,39,3,0,0,0,0,25,0,0,0,0,0,0,0,0,6,85,0,0,0,1,0,217,0,0,0,0,0,0,5,
5,רמות מנשה,445,845,657,1,656,239,1,3,0,0,0,5,0,0,0,0,0,0,0,0,12,29,0,0,0,1,0,366,0,0,0,0,0,0,0,
3,רמות נפתלי,372,435,302,1,301,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,87,0,0,0,0,0,157,0,0,0,0,0,0,11,
12,רמלה,8500,55672,35652,358,35294,730,251,6054,17,6,0,765,0,4,6,1,2,1,6,6,1800,17113,22,8,4,147,7,3919,6,6,12,5,5,8,4383,
15,רמת גן,8600,132937,87752,331,87421,8641,1041,573,114,5,0,3653,6,4,2,3,6,4,6,13,3918,24965,54,5,6,259,1,40735,29,9,7,2,12,16,3332,
5,רמת דוד,135,360,286,1,285,72,0,2,0,0,0,6,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,169,0,0,0,0,0,0,0,
19,רמת הכובש,184,669,532,0,532,158,0,5,0,0,0,6,0,0,0,0,0,0,0,0,9,28,2,0,0,0,0,322,0,0,0,0,0,0,2,
5,רמת השופט,335,733,520,3,517,154,1,10,0,0,0,4,0,0,0,0,0,0,0,0,13,35,0,0,0,0,0,300,0,0,0,0,0,0,0,
15,רמת השרון,2650,37312,27094,46,27048,2934,489,152,15,1,0,561,0,1,0,0,1,2,2,5,629,5318,6,2,0,50,0,16130,4,1,4,0,7,1,733,
8,רמת יוחנן,178,839,576,1,575,132,1,3,0,0,0,15,0,0,0,0,0,0,0,0,16,37,1,0,0,2,0,367,1,0,0,0,0,0,0,
5,רמת ישי,122,5702,4252,18,4234,359,24,8,1,0,0,122,0,0,0,0,0,0,0,0,158,1284,5,0,0,11,0,2203,3,0,0,1,0,0,55,
4,רמת מגשימים,4701,439,341,0,341,3,8,0,0,0,0,229,0,0,0,0,0,0,0,0,2,76,0,0,0,8,0,12,0,0,0,0,0,0,3,
5,רמת צבי,339,446,355,1,354,65,2,4,0,0,0,10,0,0,0,0,0,0,0,0,5,45,0,0,0,2,1,218,0,0,0,0,0,0,2,
2,רמת רזיאל,460,467,344,2,342,74,1,6,0,0,0,22,0,0,0,0,2,0,0,0,12,82,0,0,0,0,0,140,0,0,0,0,0,0,3,
1,רמת רחל,127,354,290,0,290,52,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,186,0,0,0,0,0,0,4,
18,רנן,789,443,318,2,316,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,159,0,0,0,3,0,110,0,0,0,0,0,0,2,
18,רעים,713,358,251,0,251,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,151,1,0,0,0,0,1,0,
19,רעננה,8700,65757,44302,147,44155,3319,738,119,49,3,0,4199,1,2,0,0,1,1,3,2,1260,11952,20,3,2,134,1,20461,6,3,1,3,7,6,1859,
6,רקפת,1228,793,589,0,589,105,0,5,0,0,0,12,0,0,0,0,0,0,0,0,23,64,1,0,0,0,0,378,0,0,0,0,0,0,1,
10,רשפון,247,878,683,5,678,96,0,4,2,0,0,9,0,0,0,0,0,0,0,0,9,92,1,0,0,0,0,461,1,1,0,0,0,0,2,
5,רשפים,437,616,500,1,499,137,1,1,0,0,0,45,0,0,0,0,0,0,0,0,6,57,0,0,0,0,0,248,0,0,0,0,0,0,4,
18,רתמים,1260,236,195,2,193,8,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,33,1,0,0,6,0,29,0,0,0,0,0,0,0,
3,שאר ישוב,324,421,302,0,302,30,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,88,0,2,0,0,0,158,0,0,0,0,1,0,4,
6,שבי ציון,282,880,612,0,612,66,1,2,0,0,0,26,0,0,0,0,0,0,0,0,13,169,1,0,0,0,0,331,0,0,0,0,0,0,3,
10,שבי שומרון,3571,559,446,2,444,0,51,0,0,0,0,178,0,0,0,0,0,0,0,0,5,148,0,0,0,45,0,8,0,0,0,0,0,1,8,
5,שבלי  אום אלגנם,913,4174,2541,14,2527,167,0,2164,0,0,0,6,0,0,5,1,0,0,0,2,15,15,2,2,1,0,3,136,0,0,1,1,0,3,3,
18,שגבשלום,1286,5146,3375,28,3347,5,10,3261,0,0,0,1,0,0,4,0,1,0,2,0,1,16,3,2,2,2,2,14,1,5,4,1,2,5,3,
4,שדה אילן,721,382,308,1,307,3,6,0,0,0,0,148,0,0,0,0,0,0,0,0,0,99,0,0,0,3,0,39,0,0,0,0,0,0,9,
5,שדה אליהו,304,618,380,3,377,10,6,0,1,0,0,201,0,0,0,0,0,0,0,1,0,105,1,0,0,2,0,49,0,0,0,0,0,0,1,
3,שדה אליעזר,861,626,458,1,457,41,9,1,0,0,0,26,0,0,0,0,0,0,0,0,12,146,3,1,0,0,0,210,0,0,0,0,0,0,8,
18,שדה בוקר,885,415,279,0,279,94,0,1,1,0,0,2,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,164,0,0,0,0,0,0,0,
17,שדה דוד,36,423,333,1,332,14,2,1,0,0,0,10,0,0,0,0,0,0,0,0,3,191,1,0,0,0,0,65,1,0,0,0,0,0,44,
19,שדה ורבורג,284,998,733,1,732,102,3,8,0,0,0,10,0,0,0,0,0,0,0,0,11,77,0,0,0,0,0,518,0,0,0,0,0,0,3,
17,שדה יואב,293,387,308,0,308,96,0,4,0,0,0,2,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,184,0,0,0,0,0,0,0,
5,שדה יעקב,142,628,502,1,501,18,8,0,0,0,0,218,0,0,0,0,0,0,0,0,5,150,0,0,0,4,0,92,0,0,0,0,0,0,6,
9,שדה יצחק,2008,403,280,2,278,23,0,5,0,0,0,2,0,0,0,0,0,0,0,0,7,80,0,0,0,4,0,153,0,0,0,0,0,0,4,
17,שדה משה,18,395,288,0,288,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,92,1,0,0,0,0,169,0,0,0,0,0,0,2,
5,שדה נחום,259,549,400,1,399,48,0,1,1,0,0,5,0,0,0,0,0,0,0,0,8,125,0,0,0,1,0,206,0,1,0,0,0,0,3,
3,שדה נחמיה,329,756,574,0,574,93,2,3,2,0,0,14,0,0,0,0,0,1,0,0,15,119,0,0,0,3,0,318,0,0,0,0,0,0,4,
18,שדה ניצן,1058,364,211,0,211,52,0,5,0,0,0,12,0,0,0,0,0,0,0,0,2,22,0,0,0,2,0,114,0,0,0,0,0,0,2,
17,שדה עוזיהו,739,990,798,4,794,9,5,0,0,0,0,32,0,0,0,0,0,0,0,0,5,542,0,0,0,7,0,77,0,0,0,0,0,0,117,
18,שדה צבי,2049,425,336,1,335,25,3,3,0,0,0,17,0,0,0,1,0,0,0,0,3,164,0,0,0,0,0,79,0,0,0,0,0,0,40,
9,שדות ים,327,714,575,0,575,109,8,4,0,0,0,11,0,0,0,0,0,0,0,0,13,49,0,1,0,2,0,371,0,0,0,0,0,0,7,
2,שדות מיכה,27,267,202,0,202,5,1,0,0,0,0,13,0,0,0,0,0,0,0,0,4,111,0,0,0,1,0,14,0,0,0,0,0,0,53,
18,שדי אברהם,1223,251,186,0,186,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,25,0,0,0,1,0,120,0,0,0,0,0,0,1,
19,שדי חמד,2015,724,559,4,555,75,6,2,0,0,0,13,0,0,0,0,0,0,0,0,16,89,0,0,0,0,0,353,0,0,0,0,0,0,1,
5,שדי תרומות,2057,369,267,0,267,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,233,0,0,0,1,0,7,0,0,0,0,0,0,16,
13,שדמה,555,381,277,0,277,34,0,8,2,0,0,7,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,195,0,0,0,0,0,0,0,
4,שדמות דבורה,306,478,384,1,383,49,0,2,1,0,0,5,0,0,0,0,0,0,0,0,11,40,0,0,0,2,0,271,0,0,0,0,0,0,2,
5,שדמות מחולה,3578,391,311,0,311,1,6,0,1,0,0,238,0,0,0,0,0,0,0,0,0,61,0,1,0,1,0,0,0,0,0,0,0,0,2,
17,שדרות,1031,20663,13513,99,13414,579,222,31,11,0,0,1364,1,0,2,0,2,0,0,2,1386,6861,7,3,0,142,1,1227,13,2,6,3,1,3,1545,
2,שואבה,741,478,357,1,356,57,4,5,0,0,0,4,0,0,0,0,0,0,0,0,8,116,1,0,0,0,0,153,0,2,0,0,0,0,6,
18,שובה,761,419,340,0,340,1,5,0,0,0,0,63,0,0,0,0,0,0,0,0,0,226,1,0,0,4,0,11,1,0,0,0,0,0,28,
18,שובל,394,628,452,1,451,157,0,6,1,0,0,1,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,263,1,0,0,0,0,0,0,
12,שוהם,1304,15710,11918,41,11877,894,30,15,17,0,0,1166,0,0,0,0,0,1,0,1,282,3200,4,0,0,30,1,5989,3,0,0,0,0,1,243,
6,שומרה,614,303,203,1,202,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,144,0,0,0,0,0,33,0,0,0,0,0,0,9,
18,שומריה,1265,334,279,0,279,0,59,0,0,0,0,170,0,0,0,0,0,0,0,0,0,36,0,0,0,2,0,4,0,0,0,0,0,0,8,
18,שוקדה,415,262,221,1,220,0,3,0,0,0,0,87,0,0,0,0,0,0,0,0,1,92,0,0,0,3,0,4,0,0,0,0,0,0,30,
2,שורש,456,1096,851,3,848,114,2,6,0,0,0,83,0,0,0,0,0,0,0,0,28,183,1,0,0,4,0,424,0,0,0,0,0,0,3,
6,שורשים,1235,401,283,1,282,37,0,4,0,0,0,10,0,0,0,0,0,0,0,0,8,46,0,0,0,0,0,175,1,0,0,0,0,0,1,
10,שושנת העמקים,224,449,319,2,317,24,2,1,0,0,0,6,0,0,0,0,0,0,0,0,7,126,0,0,0,0,0,109,0,0,0,0,0,0,42,
6,שזור,527,279,217,0,217,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,159,1,0,0,2,0,34,0,0,0,0,0,0,12,
17,שחר,7,521,387,0,387,21,6,0,0,0,0,15,0,0,0,0,0,0,0,0,11,175,1,0,0,2,0,108,0,0,0,0,0,0,48,
18,שחרות,1266,130,68,0,68,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,33,1,0,0,0,0,0,0,
18,שיבולים,865,263,204,2,202,5,2,0,0,0,0,28,0,0,0,0,0,0,0,0,3,139,0,0,0,2,0,8,0,0,0,0,0,0,15,
6,שייח דנון,658,1990,1503,9,1494,34,0,1381,0,0,0,2,0,0,3,0,0,0,1,0,0,2,0,0,0,0,2,61,2,0,1,0,1,1,3,
2,שילה,3641,1972,1570,1,1569,1,99,0,2,0,0,940,0,0,0,0,0,0,0,0,1,371,0,0,0,105,0,5,0,0,0,0,0,2,43,
12,שילת,1165,499,401,1,400,72,2,5,0,0,0,15,0,0,0,0,0,0,0,0,10,55,0,0,0,0,0,237,0,0,0,0,0,0,4,
6,שכניה,1160,616,467,0,467,104,0,4,0,0,0,13,0,0,0,0,0,0,0,0,17,26,4,0,0,0,0,296,0,0,0,0,0,1,2,
17,שלווה,873,388,326,2,324,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,3,223,0,0,0,2,0,9,0,0,0,0,0,0,60,
5,שלוחות,439,354,258,1,257,9,5,0,0,0,0,128,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,47,1,0,0,0,0,0,4,
6,שלומי,812,5217,3496,11,3485,93,22,9,0,0,0,123,1,0,0,0,0,0,0,1,398,1766,0,0,0,16,0,598,0,3,0,0,0,0,455,
18,שלומית,1364,130,113,0,113,0,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,1,0,0,0,0,0,0,6,
3,שמיר,366,682,468,0,468,153,0,3,1,0,0,4,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,278,0,0,0,0,0,0,0,
18,שמעה,3784,442,327,0,327,5,8,1,4,0,0,133,0,0,0,0,0,0,0,0,2,125,0,0,0,15,0,24,0,0,0,0,0,0,10,
6,שמרת,432,438,326,0,326,90,1,3,0,0,0,6,0,0,0,0,0,0,0,0,10,41,1,0,0,0,0,172,0,0,0,0,0,0,2,
5,שמשית,1337,1831,1351,0,1351,222,5,2,0,0,0,36,0,0,0,0,0,0,0,0,24,155,0,0,0,0,0,900,1,1,0,0,0,0,5,
18,שני,1287,466,319,0,319,26,2,0,0,0,0,62,0,1,0,0,0,0,0,0,38,89,0,0,0,10,9,77,1,0,1,0,0,0,3,
3,שניר,1132,435,310,3,307,83,0,1,0,0,0,5,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,180,0,0,0,0,0,0,1,
6,שעב,538,4868,3800,13,3787,10,4,3713,0,0,0,2,0,0,4,0,0,1,0,0,1,9,0,0,0,1,2,24,0,0,1,0,1,0,14,
3,שעל,4009,218,166,0,166,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,86,0,0,0,0,0,0,6,
12,שעלבים,856,745,638,0,638,4,50,0,1,0,0,445,0,0,0,0,0,0,0,0,0,98,0,0,0,7,0,11,1,0,0,0,0,0,21,
10,שער אפרים,661,1237,934,0,934,71,6,1,1,0,0,25,0,0,0,0,0,0,0,0,22,382,2,0,0,1,0,373,0,0,1,0,0,0,49,
4,שער הגולן,264,490,365,0,365,106,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,21,0,1,0,1,1,225,0,0,0,0,0,0,1,
8,שער העמקים,237,554,439,2,437,183,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,235,0,0,0,0,0,0,1,
9,שער מנשה,921,136,11,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,
19,שערי תקווה,3720,3911,2946,6,2940,64,23,4,3,0,0,603,1,1,0,0,0,0,3,0,72,1387,1,0,0,32,0,629,2,0,0,0,0,1,114,
10,שפיים,232,990,757,1,756,213,1,9,0,0,0,4,0,0,0,0,0,0,0,1,10,32,0,0,0,1,0,485,0,0,0,0,0,0,0,
17,שפיר,692,534,448,2,446,21,4,2,1,0,0,71,0,0,0,0,0,0,0,0,5,206,1,0,0,0,0,104,0,1,0,0,0,0,30,
3,שפר,846,321,227,0,227,13,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,138,1,0,0,2,0,39,0,0,0,0,0,0,19,
6,שפרעם,8800,29120,19200,168,19032,247,4,15815,0,1,0,13,1,5,29,1,3,1,3,6,1600,204,5,2,1,4,6,1019,2,4,7,3,4,8,34,
9,שקד,3649,578,412,2,410,15,1,0,0,0,0,53,0,0,0,0,0,0,0,0,20,194,2,0,0,7,0,114,0,0,0,0,0,0,4,
17,שקף,1233,293,239,0,239,47,0,0,1,0,0,7,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,128,1,0,0,0,0,0,1,
4,שרונה,292,438,346,1,345,45,1,2,1,0,0,5,0,0,0,0,0,0,0,0,16,45,0,0,0,0,0,227,1,0,0,0,0,0,2,
2,שריגים ליאון,1114,815,569,3,566,145,0,11,0,0,0,12,0,0,0,0,0,0,0,0,13,109,0,0,0,0,0,274,0,0,0,0,0,0,2,
5,שריד,126,754,539,0,539,157,3,4,1,0,0,7,0,0,0,0,0,0,0,0,12,28,1,0,0,0,0,323,1,0,0,0,0,0,2,
18,שרשרת,398,251,202,1,201,1,12,0,0,0,0,16,0,0,0,0,0,0,0,0,3,121,0,0,0,1,0,10,0,0,0,0,0,0,37,
6,שתולה,1045,230,162,0,162,10,4,2,0,0,0,22,0,0,0,0,0,0,0,0,1,85,0,0,0,1,0,29,0,0,0,0,0,0,8,
17,שתולים,763,1413,1068,2,1066,31,7,0,0,0,0,60,0,0,0,0,0,0,0,0,22,598,1,0,0,12,0,273,1,0,0,0,0,0,61,
18,תאשור,2062,292,192,1,191,34,1,1,0,0,0,12,0,0,0,0,0,0,0,0,3,63,0,0,0,1,0,67,0,0,0,0,0,0,9,
18,תדהר,2061,409,302,0,302,24,0,1,0,0,0,20,0,0,0,0,0,0,0,0,5,172,0,0,0,2,0,60,0,0,0,0,0,0,18,
6,תובל,1172,379,252,0,252,123,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,96,0,0,0,0,0,0,0,
2,תומר,3558,246,189,0,189,15,1,0,0,0,0,14,0,0,0,0,0,0,0,0,5,66,0,0,0,3,0,85,0,0,0,0,0,0,0,
18,תושיה,1083,316,254,0,254,0,10,0,1,0,0,135,0,0,0,0,0,0,0,0,1,95,0,0,0,5,0,1,0,0,0,0,0,0,6,
17,תימורים,163,625,463,1,462,44,0,4,0,0,0,9,0,0,0,0,0,1,0,1,16,72,1,0,0,1,0,310,0,0,0,0,0,0,3,
2,תירוש,10,331,252,0,252,2,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,136,0,0,0,1,0,5,0,0,0,0,0,0,94,
14,תל אביב  יפו,5000,434208,268116,1001,267115,38808,2802,11413,319,9,0,5942,12,16,6,6,8,12,15,37,8598,58363,134,29,10,557,16,128637,63,32,33,14,14,31,11179,
5,תל יוסף,84,370,277,0,277,66,0,3,0,0,0,9,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0,180,0,0,0,0,0,0,2,
10,תל יצחק,287,654,528,13,515,77,0,1,0,0,0,11,0,0,0,0,0,0,0,0,10,57,0,0,0,0,0,357,0,0,0,0,0,0,2,
10,תל מונד,154,9498,7107,17,7090,446,40,12,5,0,0,352,0,0,0,0,0,0,1,1,173,1950,5,0,0,26,0,3874,2,0,0,0,2,2,199,
