סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
3,דישון,2063,295,179,0,179,12,0,0,0,0,0,3,14,0,0,0,0,0,0,0,5,10,86,0,0,0,0,30,0,0,0,0,0,0,0,0,19
18,זרועה,2064,291,212,0,212,9,8,0,0,0,0,3,9,0,1,0,0,0,0,0,11,2,132,1,0,0,0,15,0,0,0,0,0,0,0,0,21
8,טירת כרמל,2100,18575,12108,76,12032,469,69,11,4,1,0,0,437,4,16,0,0,1,0,0,217,789,6459,87,1,0,0,2088,4,8,3,0,4,1,6,13,1340
18,דימונה,2200,28063,16894,164,16730,611,197,38,8,1,0,8,726,8,13,0,1,2,0,1,301,1386,9241,85,4,2,0,2089,5,3,0,2,6,3,2,7,1980
8,קרית טבעון,2300,13648,9474,25,9449,1048,119,92,3,3,0,12,255,0,13,0,1,0,0,0,54,368,1387,1428,2,2,0,4567,6,2,1,0,2,0,0,4,80
16,אור יהודה,2400,26993,18880,152,18728,743,185,12,7,2,0,9,620,2,13,2,3,3,0,2,317,525,9045,239,6,4,0,3518,3,10,1,1,6,5,4,8,3433
8,נשר,2500,19638,12502,71,12431,546,90,43,3,1,0,3,255,3,8,0,1,0,0,2,125,2287,4289,302,3,1,0,3875,6,1,0,4,2,1,6,7,567
12,באר יעקב,2530,16096,12272,66,12206,634,178,11,4,0,0,24,475,1,10,0,0,1,0,5,243,707,4364,171,1,1,0,4452,2,11,3,1,2,6,2,7,890
13,גדרה,2550,17470,12954,63,12891,844,157,17,3,1,0,34,759,2,18,1,1,0,0,0,328,612,4195,416,4,2,0,4818,4,39,1,1,8,2,3,3,618
18,ערד,2560,21503,12841,103,12738,429,3018,127,4,2,0,7,302,2,11,2,2,5,0,3,143,2789,2432,242,4,2,0,2946,8,12,1,3,8,0,4,7,223
18,אילת,2600,50539,22840,125,22715,1049,280,176,7,6,0,13,917,4,64,3,3,1,0,3,328,1836,9749,403,8,4,0,6440,5,4,4,6,11,4,6,15,1366
2,בית שמש,2610,63507,41894,301,41593,538,15031,15,10,2,0,36,3929,4,24,2,2,2,0,9,1487,1480,8925,136,11,2,0,2251,7,44,2,6,7,9,6,13,7603
16,קרית אונו,2620,28834,21497,81,21416,1791,105,43,4,2,0,9,902,1,8,0,3,1,0,2,203,1120,4743,1484,3,1,0,10331,2,4,0,0,4,3,0,6,641
17,קרית גת,2630,42112,28233,236,27997,775,2154,6,18,5,0,45,1171,3,25,0,6,9,0,19,590,3882,10427,117,7,7,0,4353,7,55,1,8,14,13,15,20,4245
11,ראש העין,2640,41277,32018,109,31909,1252,763,21,6,1,0,25,1817,1,39,1,0,0,0,2,944,1285,11026,839,12,2,0,11070,2,21,1,1,2,2,3,8,2763
15,רמת השרון,2650,37134,26974,74,26900,1856,520,74,6,3,0,14,681,0,12,0,0,0,0,1,182,1018,4618,2918,3,2,0,14255,2,5,1,2,4,9,2,4,708
13,יבנה,2660,33320,24697,156,24541,1131,267,13,6,1,0,38,1237,2,33,0,2,3,0,4,527,1376,9282,434,3,1,0,7406,4,46,0,2,9,3,11,19,2681
9,אום אל-פחם,2710,35181,18060,206,17854,54,1,17109,2,3,0,3,15,2,1,2,8,4,0,50,7,8,51,265,3,22,0,169,3,3,4,4,14,13,11,7,16
10,טירה,2720,18053,12139,80,12059,217,7,10927,0,2,0,3,8,1,2,0,6,0,0,36,1,4,41,369,0,3,0,399,2,4,1,3,3,5,4,2,9
10,טייבה,2730,27934,18609,146,18463,58,0,17472,2,2,0,5,14,2,0,1,4,2,0,61,5,4,60,449,0,2,0,247,1,2,5,3,7,2,6,0,47
3,קרית שמונה,2800,18246,10981,73,10908,555,77,21,2,5,0,2,696,0,12,3,0,1,0,4,231,1131,5745,112,4,0,0,1296,1,0,7,5,1,1,4,5,987
1,ירושלים,3000,413140,261817,1840,259977,8846,64937,3582,44,37,0,144,23722,23,107,45,13,30,0,22,8794,7912,59798,9391,43,24,0,30553,75,89,8,27,52,23,23,82,41531
2,חברון,3400,296,230,0,230,1,3,0,0,0,0,0,105,0,0,0,0,0,0,0,86,1,24,0,0,0,0,8,1,0,0,0,0,0,0,0,1
2,כפר עציון,3488,471,371,5,366,9,1,1,0,0,0,0,217,0,1,0,0,0,0,0,9,3,81,5,0,0,0,38,0,0,0,0,0,0,0,0,1
2,נתיב הגדוד,3555,228,156,0,156,52,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,34,4,0,0,0,49,0,0,0,0,0,0,0,0,1
2,אלמוג,3556,198,128,1,127,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,18,11,0,0,0,55,0,0,0,0,0,0,0,0,0
19,קדומים,3557,2632,2107,5,2102,7,45,1,0,0,0,1,1349,0,1,0,0,0,0,0,239,15,372,3,0,0,0,32,0,2,0,0,0,0,0,0,35
2,תומר,3558,249,206,1,205,17,2,0,0,0,0,2,15,0,0,0,0,0,0,0,1,12,59,4,0,0,0,93,0,0,0,0,0,0,0,0,0
19,אלקנה,3560,2504,2026,2,2024,11,23,0,0,0,0,0,1370,0,0,0,0,0,0,0,178,10,333,9,0,0,0,71,0,0,0,0,0,0,0,0,19
2,מגדל עוז,3561,256,166,1,165,3,0,0,0,0,0,0,109,0,0,0,0,0,0,0,11,0,32,1,0,0,0,7,0,0,0,0,0,0,0,0,2
2,תקוע,3563,2097,1532,8,1524,31,28,3,0,0,0,1,798,1,6,0,0,0,0,0,109,42,394,4,0,0,0,74,2,2,0,0,0,0,0,0,29
2,כוכב השחר,3564,1200,976,1,975,0,65,0,1,0,0,0,631,0,1,0,0,0,0,0,171,1,80,1,0,0,0,5,0,0,0,0,0,0,0,0,19
2,רימונים,3565,510,353,2,351,9,3,0,0,0,0,1,43,0,0,0,0,0,0,0,22,30,195,1,0,0,0,39,0,0,0,0,1,0,0,0,7
5,יפית,3566,159,105,1,104,4,0,0,0,0,0,4,14,0,1,0,0,0,0,0,5,1,50,1,0,0,0,17,1,0,0,0,0,0,0,0,6
19,סלעית,3567,738,613,0,613,63,2,0,0,0,0,3,15,0,1,0,0,0,0,0,3,16,67,48,0,0,0,395,0,0,0,0,0,0,0,0,0
9,ריחן,3568,198,151,1,150,10,0,1,0,0,0,1,18,0,0,0,0,0,0,0,8,8,37,6,0,0,0,60,0,0,0,0,1,0,0,0,0
9,מבוא דותן,3569,280,192,0,192,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,38,9,82,1,0,0,0,19,0,0,0,0,0,0,0,0,8
19,אריאל,3570,15145,9724,88,9636,167,69,9,4,0,0,5,1085,2,23,0,0,2,0,0,390,2114,4236,61,4,2,0,1257,5,5,0,1,2,2,0,8,183
10,שבי שומרון,3571,552,439,1,438,0,14,0,0,0,0,0,165,0,0,0,0,0,0,0,133,8,108,1,0,0,0,5,0,0,0,0,0,0,0,0,4
19,כפר תפוח,3572,606,496,0,496,1,14,0,1,0,0,0,190,0,0,0,0,0,0,0,141,1,123,0,0,0,0,1,0,0,0,0,0,0,0,0,24
2,נוה צוף,3573,755,596,0,596,1,6,1,0,0,0,1,342,0,1,0,0,0,0,0,105,2,112,2,0,0,0,10,0,0,0,0,0,0,0,0,13
2,בית אל,3574,3366,2746,7,2739,7,102,0,1,0,0,0,1850,0,1,0,0,0,0,0,365,1,338,2,0,0,0,12,1,0,0,0,0,0,0,0,59
2,בית חורון,3575,816,673,0,673,13,10,0,0,0,0,2,312,0,0,0,0,0,0,0,49,16,206,2,0,0,0,39,0,0,0,0,0,0,0,0,24
2,מצפה יריחו,3576,1278,1014,3,1011,5,25,1,0,0,0,0,493,0,0,0,0,0,0,0,256,1,167,4,1,0,0,7,0,0,0,0,0,0,0,0,51
5,שדמות מחולה,3578,392,329,0,329,1,4,0,0,0,0,0,245,0,2,0,0,0,0,0,36,1,37,0,0,0,0,2,0,0,0,0,0,0,0,0,1
19,אלון מורה,3579,923,727,1,726,1,18,0,0,0,0,0,492,0,0,0,0,0,0,0,137,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5,ארגמן,3598,128,85,0,85,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,40,2,0,0,0,29,0,0,0,0,0,0,0,0,4
5,מחולה,3599,334,262,0,262,3,3,0,0,0,0,0,177,0,1,0,0,0,0,0,20,0,48,0,0,0,0,7,0,0,0,0,0,0,0,0,3
2,קליה,3601,313,221,2,219,18,3,1,0,0,0,0,13,0,1,0,0,0,0,0,3,16,38,4,0,0,0,120,0,1,0,0,0,0,0,0,1
2,ראש צורים,3602,486,411,1,410,5,5,0,0,0,0,1,319,0,0,0,0,0,0,0,15,1,43,1,0,0,0,18,0,0,0,0,0,0,0,0,2
2,הר גילה,3603,1002,782,1,781,43,3,2,0,0,0,2,76,0,2,2,0,0,0,0,39,49,315,15,0,0,0,186,0,0,0,1,0,0,0,1,45
2,אלון שבות,3604,2181,1644,3,1641,20,26,3,0,0,0,1,1161,0,1,0,0,0,0,0,87,10,248,11,0,1,0,59,1,1,2,0,0,0,0,1,8
5,משואה,3605,150,95,0,95,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,10,34,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2,גלגל,3606,152,89,1,88,5,0,0,1,0,0,1,3,0,0,0,0,0,0,0,4,8,29,5,0,0,0,30,0,0,0,0,0,0,0,0,2
2,ייט''ב,3607,209,162,2,160,1,4,0,0,0,0,0,67,0,0,0,0,0,0,0,11,16,56,0,0,0,0,5,0,0,0,0,0,0,0,0,0
5,מעלה אפרים,3608,1125,581,6,575,20,28,0,0,0,0,0,109,0,3,0,0,0,0,0,36,40,241,9,0,0,0,74,0,0,0,0,0,0,0,0,15
5,חמרה,3609,136,88,1,87,10,1,0,0,0,0,2,2,0,0,0,0,0,0,0,4,3,32,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2,מצפה שלם,3610,235,178,1,177,31,1,1,0,0,0,1,34,0,0,0,0,0,0,0,4,9,14,12,0,0,0,67,2,0,0,0,0,0,0,0,1
2,קרית ארבע,3611,4728,3371,15,3356,13,100,2,0,0,0,0,1078,2,1,0,0,0,0,0,778,110,1087,11,1,0,0,69,0,2,0,0,0,1,1,1,99
5,בקעות,3612,139,108,0,108,6,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,3,38,0,1,0,0,44,0,0,0,0,0,0,0,1,3
5,גיתית,3613,242,194,0,194,8,10,0,0,0,0,2,87,0,1,0,0,0,0,0,15,3,42,1,0,0,0,25,0,0,0,0,0,0,0,0,0
5,מכורה,3614,135,96,0,96,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,15,32,0,0,0,0,34,0,0,0,0,0,0,0,0,1
5,פצאל,3615,238,195,0,195,13,0,0,0,0,0,3,25,0,0,0,0,0,0,0,7,8,72,4,0,0,0,62,1,0,0,0,0,0,0,0,0
2,מעלה אדומים,3616,27911,19596,88,19508,515,305,14,10,6,0,14,2813,3,13,1,1,1,0,3,973,1431,9561,107,3,1,0,2270,6,9,0,2,5,3,3,9,1426
2,עופרה,3617,1879,1445,2,1443,4,8,1,0,0,0,1,986,0,0,0,0,0,0,0,152,3,248,1,0,0,0,27,0,0,0,0,0,0,0,1,11
2,אלעזר,3618,1463,1140,0,1140,14,9,1,1,0,0,0,759,0,0,0,0,0,0,0,89,7,219,0,0,0,0,30,0,1,0,0,0,0,0,0,10
5,רועי,3619,133,92,1,91,11,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,4,28,1,0,0,0,39,0,0,0,0,0,0,0,0,0
19,מעלה שומרון,3637,585,448,2,446,11,5,0,1,0,0,0,141,0,0,0,0,0,0,0,38,22,184,2,0,0,0,28,0,0,0,0,0,0,0,0,14
2,כפר אדומים,3638,2526,1913,4,1909,86,7,2,2,0,0,6,812,0,0,0,0,0,0,0,81,51,512,21,0,0,0,311,0,3,0,0,0,0,0,0,15
2,ורד יריחו,3639,232,181,1,180,12,1,0,0,0,0,0,11,0,1,0,0,0,0,0,13,9,84,3,0,0,0,43,0,0,0,0,0,0,0,0,3
19,קרני שומרון,3640,5384,4045,12,4033,50,67,0,0,0,0,5,1735,1,7,1,1,0,0,0,430,181,1201,18,0,0,0,201,2,0,0,1,1,1,0,2,128
2,שילה,3641,1935,1553,1,1552,2,39,0,0,0,0,1,879,0,1,0,0,0,0,0,412,0,176,3,0,0,0,10,0,0,0,0,0,0,0,0,29
9,חיננית,3643,773,582,4,578,9,4,0,0,0,0,0,259,0,0,0,0,0,0,0,39,82,151,0,0,0,0,22,0,0,0,0,0,0,0,0,12
2,גבעון החדשה,3644,1018,705,7,698,46,7,1,0,0,0,2,85,2,0,0,0,0,0,0,11,62,248,10,1,0,0,198,1,1,0,0,1,0,0,0,22
2,בית הערבה,3645,153,126,2,124,5,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,13,50,4,0,0,0,26,0,0,0,0,0,0,0,1,2
5,חמדת,3646,114,86,0,86,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,6,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,4
19,יקיר,3647,1203,1002,3,999,3,6,0,0,0,0,0,616,0,0,0,0,0,0,0,138,6,193,1,0,0,0,18,0,0,0,0,0,1,0,0,17
12,מתתיהו,3648,468,346,5,341,1,285,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,22
9,שקד,3649,585,420,2,418,18,0,0,0,0,0,4,70,0,1,0,0,0,0,0,18,19,158,1,0,0,0,126,0,0,0,0,0,0,0,0,3
2,אפרת,3650,7067,5309,18,5291,66,63,1,1,0,0,1,3162,0,5,0,1,0,0,0,323,54,1252,12,0,0,0,261,5,2,0,0,0,1,1,0,80
2,מעלה מכמש,3651,935,735,1,734,4,18,0,0,0,0,1,420,0,2,0,0,0,0,0,113,1,132,0,0,0,0,11,0,0,0,0,0,0,0,0,32
19,בית אריה,3652,3610,2636,13,2623,109,24,0,2,1,0,6,310,0,7,0,0,0,0,0,66,173,1176,23,1,0,0,637,0,1,1,0,0,0,0,2,84
2,מעלה עמוס,3653,341,251,2,249,0,125,0,0,0,0,0,61,0,0,0,0,0,0,0,24,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,21
19,ברקן,3654,1371,977,5,972,28,3,1,1,0,0,0,126,1,4,0,0,0,0,0,30,96,484,11,1,0,0,181,0,0,0,0,0,0,0,0,5
12,ניל''י,3655,1107,843,1,842,39,3,1,0,0,0,3,133,0,5,0,0,0,0,0,11,70,278,18,0,0,0,273,0,1,0,0,1,0,0,0,6
18,כרמל,3656,263,204,0,204,0,5,0,0,0,0,0,153,0,0,0,0,0,0,0,18,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18,מעון,3657,299,220,0,220,1,3,0,0,0,0,0,161,0,0,0,0,0,0,0,43,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,עטרת,3658,298,255,0,255,0,7,0,0,0,0,0,187,0,0,0,0,0,0,0,40,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,פסגות,3659,987,819,4,815,1,33,0,0,0,0,0,587,0,0,0,0,0,0,0,77,3,102,2,0,0,0,4,0,0,0,0,0,0,0,0,6
19,עמנואל,3660,2197,1609,5,1604,1,569,0,0,0,0,0,39,0,0,0,0,0,0,0,208,1,109,1,0,0,0,5,0,0,0,0,0,0,0,0,671
12,מבוא חורון,3709,1110,986,3,983,1,97,0,0,0,0,0,615,0,0,0,0,0,0,0,145,1,60,1,0,0,0,5,0,0,0,0,0,0,0,0,58
19,ברכה,3710,1128,977,2,975,1,10,3,0,0,0,0,335,0,0,0,0,0,0,0,126,0,482,1,0,0,0,7,0,0,0,0,0,0,0,0,10
10,ענב,3712,500,421,0,421,1,11,0,0,0,0,0,189,0,0,0,0,0,0,0,91,1,86,1,0,0,0,4,0,0,0,0,0,0,0,0,37
2,נעמ''ה,3713,143,82,1,81,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,4,25,2,0,0,0,35,0,0,0,0,0,0,0,0,0
2,עלמון,3715,977,736,3,733,21,2,1,1,0,0,1,84,0,0,0,0,0,0,0,24,51,414,8,1,0,0,116,1,2,0,0,0,0,0,0,6
9,חרמש,3717,203,140,12,128,5,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,30,47,5,0,0,0,26,0,0,0,0,0,0,0,0,0
2,תלם,3719,212,221,1,220,1,7,0,0,0,0,1,75,0,0,0,0,0,0,0,43,9,64,0,0,0,0,10,1,0,0,0,0,0,0,0,9
19,שערי תקווה,3720,3896,2912,10,2902,91,22,3,2,0,0,5,723,0,10,0,0,0,0,0,155,150,1023,24,1,0,0,605,3,1,0,0,1,0,1,1,81
18,אשכולות,3722,332,239,1,238,18,1,0,0,1,0,2,18,0,1,0,0,0,0,0,5,21,92,3,0,0,0,73,0,0,0,0,0,0,0,0,3
2,פני חבר,3723,222,174,2,172,1,12,0,0,0,0,0,97,0,0,0,0,0,0,0,35,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,6
2,נגוהות,3724,139,123,0,123,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,33,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,נווה דניאל,3725,1546,1160,1,1159,8,19,0,0,0,0,0,755,0,0,0,0,0,0,0,128,7,205,1,1,0,0,29,1,1,0,0,1,0,0,0,3
2,נוקדים,3726,1161,860,4,856,11,16,1,0,0,0,0,389,0,2,0,0,1,0,0,72,89,234,3,0,0,0,18,0,0,0,0,0,0,0,0,20
19,עלי זהב,3727,1484,1238,2,1236,2,9,0,0,0,0,0,856,0,0,0,0,0,0,0,64,20,222,1,0,0,0,45,0,0,0,0,0,0,0,0,17
2,גבעת זאב,3730,11507,8788,30,8758,167,1837,2,3,0,0,1,850,0,7,0,0,1,0,0,429,253,2737,63,1,0,0,807,1,1,0,0,2,2,0,1,1593
18,טנא,3743,510,383,1,382,25,6,0,0,0,0,1,143,0,0,0,0,0,0,0,28,21,82,1,0,0,0,68,0,0,0,0,0,0,0,0,7
19,ברוכין,3744,437,387,0,387,0,7,0,0,0,0,0,305,0,0,0,0,0,0,0,30,3,32,0,0,0,0,4,1,0,0,0,0,0,0,0,5
18,מצדות יהודה,3745,314,241,2,239,2,1,0,0,0,0,0,192,0,0,0,0,0,0,0,20,1,14,2,0,0,0,2,0,0,0,0,0,0,0,0,5
19,קרית נטפים,3746,415,360,0,360,7,0,0,0,0,0,0,178,0,0,0,0,0,0,0,67,3,91,0,0,0,0,1,0,0,0,0,0,0,0,0,13
2,דולב,3747,816,663,2,661,2,5,0,0,0,0,0,483,0,2,0,0,0,0,1,76,2,71,2,0,0,0,4,0,0,0,0,0,0,0,0,13
2,עתניאל,3748,454,350,0,350,2,6,0,0,0,0,0,226,0,0,0,0,0,0,0,58,1,50,0,0,0,0,3,0,0,0,0,0,0,0,0,4
19,יצהר,3749,664,536,0,536,1,35,0,0,0,0,1,161,0,0,0,0,0,0,0,311,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,9
19,אלפי מנשה,3750,5777,4283,10,4273,207,50,2,5,0,0,12,260,0,6,0,1,0,0,0,47,315,1357,94,1,0,0,1829,1,1,0,0,1,1,0,1,82
19,מגדלים,3751,229,168,1,167,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,5,7,18,1,0,0,0,28,0,0,0,0,0,0,0,0,1
2,מעלה לבונה,3752,418,332,0,332,1,12,0,0,0,0,0,162,0,0,0,0,0,0,1,103,2,44,0,0,0,0,1,0,0,0,0,0,1,0,0,5
2,אספר,3754,371,278,4,274,1,126,0,0,0,0,0,81,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,28
18,סוסיה,3756,665,507,1,506,0,7,0,0,0,0,0,361,0,0,0,0,0,0,0,85,0,43,1,1,0,0,5,0,0,0,0,0,0,0,0,3
2,אדורה,3759,246,190,0,190,2,1,1,0,0,0,2,64,0,0,0,0,0,0,0,23,9,51,1,0,0,0,32,0,0,0,0,0,0,0,0,4
19,אורנית,3760,6351,4877,16,4861,247,34,0,1,0,0,9,636,0,8,0,2,0,0,0,89,222,1335,115,1,0,0,2080,2,5,0,0,0,2,0,1,72
19,איתמר,3762,572,437,2,435,0,22,0,1,0,0,0,240,0,0,0,0,0,0,0,117,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,15
2,גבע בנימין,3763,3174,2369,6,2363,42,50,1,1,0,0,3,284,1,5,0,0,1,0,0,219,90,995,9,0,0,0,204,0,2,0,0,0,1,0,1,454
2,חגי,3764,327,261,0,261,0,5,0,0,0,0,0,188,0,0,0,0,0,0,0,37,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,עלי,3765,2148,1640,7,1633,5,68,1,0,0,0,1,1020,0,0,0,0,0,0,0,169,21,293,2,0,0,0,13,0,0,0,0,0,0,0,0,40
2,כרמי צור,3766,545,448,0,448,1,22,0,0,0,0,0,278,0,0,0,0,0,0,0,57,1,71,0,0,0,0,4,0,0,0,0,0,0,0,0,14
2,נחליאל,3767,330,259,1,258,0,47,0,0,0,0,0,62,0,0,0,0,0,0,0,74,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,41
19,פדואל,3768,1055,899,1,898,0,12,0,0,0,0,0,706,0,0,0,0,0,0,0,81,1,74,2,0,0,0,7,1,0,0,0,0,0,0,1,13
2,הר אדר,3769,3015,2316,5,2311,208,4,10,0,0,0,3,101,0,1,0,0,0,0,0,16,105,507,198,0,0,0,1141,1,0,0,0,1,1,0,0,14
12,חשמונאים,3770,2301,1751,2,1749,10,55,1,0,0,0,3,932,0,0,0,0,0,0,0,131,9,424,6,0,0,0,65,0,1,0,0,0,0,0,0,112
18,סנסנה,3777,241,211,0,211,3,3,0,0,0,0,1,174,0,0,0,0,0,0,0,6,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,2
19,עץ אפרים,3778,1326,1068,5,1063,10,11,0,0,0,0,2,387,0,0,0,0,0,0,0,99,36,348,11,0,0,0,113,0,0,0,0,0,0,0,0,46
2,כוכב יעקב,3779,4217,3456,15,3441,5,610,0,1,0,0,1,512,0,1,0,1,0,0,0,579,8,355,3,0,0,0,16,0,0,0,0,0,1,0,0,1348
2,ביתר עילית,3780,25369,20980,139,20841,5,13431,3,2,1,0,0,214,0,3,0,0,0,0,0,769,10,581,7,0,0,0,31,0,0,0,0,0,0,0,0,5784
2,קדר,3781,967,709,2,707,18,5,0,2,0,0,1,61,0,1,0,1,5,0,0,18,39,431,1,0,0,0,95,1,0,0,0,0,0,0,0,28
18,שמעה,3784,424,316,0,316,12,3,0,0,0,0,4,141,0,0,0,0,0,0,0,27,11,89,1,0,0,0,21,0,0,0,0,0,0,0,0,7
5,משכיות,3785,164,128,0,128,6,2,0,0,0,0,1,67,0,1,0,0,0,0,0,31,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,9
12,נעלה,3787,1146,853,1,852,45,3,0,0,0,0,1,106,0,1,0,0,0,0,0,21,89,323,4,0,0,0,243,1,0,0,0,0,1,0,2,12
2,טלמון,3788,2066,1720,4,1716,2,92,0,0,0,0,0,1198,0,0,0,0,0,0,0,276,1,124,0,0,0,0,3,0,0,0,0,0,0,0,0,20
19,נופים,3790,510,379,1,378,3,2,0,0,0,0,0,98,0,2,0,0,0,0,0,27,20,186,1,0,0,0,28,0,2,0,0,1,0,0,0,8
19,צופים,3791,1441,1134,3,1131,33,16,1,0,0,0,2,451,0,2,0,0,0,0,0,65,47,298,15,0,0,0,166,3,2,0,0,0,0,0,1,29
10,אבני חפץ,3793,1080,865,2,863,0,14,0,0,0,0,1,413,0,1,0,0,0,0,0,148,2,200,0,0,0,0,4,1,0,0,0,0,0,0,0,79
2,בת עין,3794,860,600,4,596,0,25,0,1,0,0,0,220,1,3,0,0,0,0,0,211,1,107,2,0,0,0,4,0,0,0,0,0,0,0,0,21
19,רבבה,3795,1150,982,0,982,4,18,0,0,0,0,0,720,0,0,0,0,0,0,0,139,0,79,1,0,0,0,3,0,0,0,0,0,0,0,0,18
12,כפר האורנים,3796,1607,1187,5,1182,112,10,1,0,0,0,2,53,0,0,0,0,0,0,0,9,53,166,82,0,0,0,688,0,1,0,0,0,0,0,2,3
12,מודיעין עילית,3797,27973,23639,472,23167,7,18606,3,1,1,0,2,39,0,6,0,1,0,0,0,181,10,186,4,1,0,0,20,3,1,0,2,0,0,0,0,4093
19,רחלים,3822,313,283,0,283,2,3,0,0,0,0,0,224,0,0,0,0,0,0,0,34,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,גני מודיעין,3823,1862,1477,8,1469,3,120,0,0,0,0,1,218,0,0,0,0,0,0,0,183,8,254,3,1,0,0,15,0,0,0,0,1,0,0,0,662
2,עמיחי,3824,71,68,0,68,0,2,1,0,0,0,0,18,0,0,0,0,0,0,0,27,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,10
7,חיפה,4000,248570,144888,846,144042,7885,5629,12697,52,38,0,41,5586,23,133,34,21,33,0,42,1364,17177,33630,7875,36,21,0,47394,47,75,25,29,63,35,34,71,3952
3,בוקעאתא,4001,554,82,0,82,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,28,2,0,0,0,13,0,0,0,0,0,0,0,1,13
4,אלי-עד,4002,298,214,0,214,20,1,0,1,0,0,9,13,0,0,0,0,0,0,0,4,13,29,21,0,0,0,100,0,0,0,1,0,0,0,0,2
3,אל-רום,4003,332,243,2,241,38,0,1,0,0,0,1,4,0,0,0,0,0,0,0,4,18,31,30,0,0,0,113,1,0,0,0,0,0,0,0,0
4,כפר חרוב,4004,385,240,0,240,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,20,22,0,0,0,154,0,0,1,0,0,0,0,1,0
4,חספין,4005,817,624,0,624,4,15,0,0,0,0,0,423,0,2,0,0,0,0,0,71,0,83,0,0,0,0,6,0,0,4,0,0,0,0,0,16
3,קשת,4006,416,313,0,313,1,13,0,0,0,0,0,225,0,1,0,0,0,0,0,31,1,31,1,0,0,0,5,0,0,0,0,0,0,0,0,4
4,יונתן,4007,367,293,3,290,6,4,0,0,0,0,4,182,0,0,0,0,0,0,0,11,0,56,2,0,0,0,22,0,0,3,0,0,0,0,0,0
4,מעלה גמלא,4008,387,296,0,296,34,0,0,0,0,0,1,10,0,0,1,0,0,0,0,2,9,30,30,0,0,0,175,0,1,0,1,0,0,0,2,0
3,שעל,4009,210,161,0,161,13,0,0,0,0,0,11,6,0,2,0,0,0,0,0,2,12,42,8,0,0,0,58,0,0,1,0,0,0,0,0,6
3,אודם,4010,121,98,0,98,14,0,0,0,0,0,8,5,0,1,0,0,0,0,0,2,3,12,5,0,0,0,48,0,0,0,0,0,0,0,0,0
4,אבני איתן,4011,399,306,0,306,7,6,1,0,0,0,3,165,0,0,0,0,0,0,0,41,4,48,2,0,0,0,22,0,0,2,0,0,0,0,0,5
4,אניעם,4012,438,269,1,268,16,1,0,0,0,0,1,6,0,2,0,0,0,0,0,7,6,73,18,0,0,0,136,0,0,0,0,0,0,0,0,2
3,אורטל,4013,247,180,0,180,24,1,0,2,0,0,7,9,0,1,0,0,0,0,0,1,5,15,11,0,0,0,102,0,0,0,0,0,0,0,0,2
4,נטור,4014,242,182,2,180,13,0,0,0,0,0,2,52,0,0,0,0,0,0,0,28,6,20,9,0,0,0,45,0,0,2,0,0,0,0,0,3
